word,value,uniqueness
glory,24.4821,5
nymil,24.479300000000002,5
swoun,24.4737,5
scuba,24.473300000000002,5
cubas,24.4733,5
twirk,24.468100000000003,5
polki,24.466300000000004,5
carby,24.4662,5
ovism,24.463700000000003,5
musci,24.462400000000002,5
music,24.462400000000002,5
knurl,24.457,5
furze,24.456699999999998,5
sulka,24.453400000000002,5
klaus,24.4534,5
lukas,24.4534,5
sexly,24.4532,5
cuish,24.4529,5
scudo,24.4526,5
larky,24.4463,5
cordy,24.4455,5
kalif,24.4444,5
quirl,24.442,5
dinks,24.4203,5
kinds,24.420299999999997,5
punga,24.419400000000003,5
padus,24.413999999999998,5
licks,24.4096,5
slick,24.4096,5
vijao,24.4088,5
quica,24.407200000000003,5
pardy,24.406899999999997,5
holms,24.4042,5
humor,24.3915,5
mohur,24.3915,5
wived,24.3872,5
hotly,24.384999999999998,5
fogey,24.3847,5
picul,24.3708,5
pokey,24.3708,5
fohns,24.368499999999997,5
sioux,24.3644,5
vangs,24.364,5
forbs,24.363599999999998,5
bleck,24.362400000000004,5
alvus,24.3592,5
ulvas,24.3592,5
broch,24.358599999999996,5
jibed,24.358400000000003,5
pedum,24.3559,5
umped,24.3559,5
fecks,24.348300000000002,5
query,24.3465,5
fique,24.3446,5
trump,24.3426,5
kiths,24.3358,5
hyson,24.3343,5
brosy,24.329399999999996,5
unkey,24.3254,5
kilom,24.3121,5
milko,24.3121,5
jours,24.3068,5
imput,24.3065,5
stowp,24.3065,5
choak,24.303900000000002,5
velum,24.301100000000005,5
jatki,24.290400000000005,5
tajik,24.2904,5
yojan,24.2889,5
wafts,24.2846,5
gledy,24.282799999999998,5
ledgy,24.282799999999998,5
watch,24.279600000000002,5
fardh,24.2774,5
gluts,24.2766,5
soaky,24.274700000000003,5
kayos,24.2747,5
okays,24.2747,5
wendy,24.2673,5
muang,24.2652,5
munga,24.2652,5
dumas,24.259800000000002,5
adsum,24.2598,5
mardy,24.2527,5
glims,24.252599999999997,5
pylon,24.2522,5
aflow,24.2514,5
burga,24.250799999999998,5
wasty,24.2504,5
sadhu,24.2503,5
furls,24.2482,5
djave,24.245600000000003,5
churl,24.2432,5
hydra,24.2432,5
lurch,24.2432,5
hardy,24.243199999999998,5
golds,24.2428,5
ducts,24.24,5
grows,24.2399,5
bunda,24.2382,5
coups,24.235300000000002,5
scoup,24.235300000000002,5
copus,24.2353,5
pocus,24.2353,5
gilty,24.2334,5
gourd,24.2301,5
whins,24.2276,5
cubla,24.2275,5
downs,24.2273,5
undim,24.2273,5
molvi,24.2179,5
twiny,24.2179,5
hindu,24.2178,5
hundi,24.217799999999997,5
unhid,24.217799999999997,5
wheft,24.217000000000002,5
cowls,24.2166,5
yadim,24.2166,5
maidy,24.2166,5
scowl,24.2166,5
ulmic,24.2166,5
guiba,24.2147,5
surly,24.214,5
fusil,24.2121,5
ching,24.2119,5
havoc,24.209699999999998,5
hokey,24.2071,5
skald,24.207,5
cloud,24.2068,5
could,24.2068,5
farcy,24.206300000000002,5
warks,24.2041,5
spink,24.203000000000003,5
pinks,24.203,5
duxes,24.2012,5
dicty,24.1968,5
guido,24.194,5
defix,24.1922,5
fixed,24.1922,5
novus,24.1912,5
thewy,24.1828,5
funic,24.1809,5
savoy,24.1805,5
cuyas,24.179199999999998,5
saucy,24.179199999999998,5
thrum,24.1789,5
thurm,24.1789,5
pawls,24.178,5
spawl,24.178,5
skemp,24.177400000000002,5
kemps,24.1774,5
dupla,24.1682,5
plaud,24.1682,5
kiswa,24.168,5
brahm,24.165799999999997,5
fritz,24.160900000000005,5
bowge,24.156599999999997,5
bahut,24.1537,5
tanzy,24.152,5
invoy,24.148,5
ogham,24.146900000000002,5
trixy,24.144699999999997,5
humit,24.1428,5
yezdi,24.14,5
bluey,24.1307,5
bhima,24.1297,5
biham,24.1297,5
bimah,24.1297,5
domba,24.1294,5
abdom,24.129399999999997,5
gotch,24.1271,5
ritzy,24.1267,5
bawke,24.1208,5
sabzi,24.1207,5
oxids,24.118,5
whelp,24.110400000000002,5
bitch,24.109900000000003,5
ejusd,24.107499999999998,5
ginzo,24.1054,5
fleck,24.102500000000003,5
wheki,24.1004,5
stogy,24.0979,5
bongs,24.0955,5
thack,24.0913,5
bolus,24.0907,5
lobus,24.0907,5
thilk,24.09,5
boryl,24.0836,5
comus,24.0811,5
bitsy,24.0807,5
bemix,24.080600000000004,5
kendy,24.078999999999997,5
janty,24.0763,5
stunk,24.0728,5
chous,24.0716,5
hocus,24.0716,5
boxed,24.0708,5
kniaz,24.069600000000005,5
ochry,24.0645,5
vidua,24.064,5
kyats,24.0621,5
banks,24.0597,5
bunco,24.0595,5
squit,24.057800000000004,5
quist,24.0578,5
quits,24.0578,5
minks,24.0488,5
msink,24.0488,5
boily,24.0475,5
saqib,24.0447,5
pumas,24.0425,5
bortz,24.039500000000004,5
knish,24.0393,5
birks,24.0344,5
brisk,24.034399999999998,5
shaup,24.033000000000005,5
jingo,24.029700000000002,5
locks,24.0283,5
slock,24.028299999999998,5
cajou,24.026200000000003,5
harpy,24.0259,5
glops,24.0255,5
julio,24.0249,5
crypt,24.015600000000003,5
shawl,24.014300000000002,5
walsh,24.0143,5
almud,24.014000000000003,5
group,24.012800000000002,5
blips,24.008300000000002,5
devow,24.0059,5
dowve,24.0059,5
vowed,24.005899999999997,5
youze,24.0051,5
walty,24.0046,5
haldu,24.0045,5
hauld,24.0045,5
flags,24.003600000000002,5
blawn,24.0022,5
whaur,24.0016,5
unhip,24.0005,5
pound,24.0002,5
kythe,23.994500000000002,5
growl,23.9941,5
kanji,23.993900000000004,5
twigs,23.9912,5
pocul,23.9895,5
chips,23.9892,5
fawns,23.9881,5
chawn,23.9831,5
lungs,23.9801,5
slung,23.9801,5
typic,23.9795,5
kapur,23.977,5
pyrex,23.976799999999997,5
prexy,23.976799999999997,5
miauw,23.975,5
fling,23.9711,5
flavo,23.9689,5
bagdi,23.9683,5
vasty,23.9679,5
givey,23.961299999999998,5
child,23.9607,5
crowd,23.9575,5
plink,23.9572,5
guary,23.9567,5
whelm,23.956200000000003,5
yawns,23.9539,5
sawny,23.953899999999997,5
flegm,23.945500000000003,5
pyxie,23.9407,5
cangy,23.938200000000002,5
lying,23.9369,5
lingy,23.9369,5
prick,23.933200000000003,5
idyls,23.9315,5
sylid,23.9315,5
morph,23.9278,5
gyric,23.9129,5
bespy,23.9128,5
gymel,23.9113,5
hyleg,23.9018,5
cindy,23.900299999999998,5
lowth,23.897,5
zarfs,23.8969,5
jupes,23.8902,5
kivas,23.8855,5
bewry,23.8814,5
musha,23.878800000000002,5
hamus,23.8788,5
gloms,23.8713,5
seqwl,23.8712,5
fluey,23.8708,5
mazic,23.865300000000005,5
jahve,23.864600000000003,5
thuya,23.8596,5
cahiz,23.855800000000006,5
limbs,23.8541,5
kugel,23.852899999999998,5
fitch,23.85,5
rough,23.8491,5
humin,23.8463,5
shown,23.8463,5
donum,23.846000000000004,5
mound,23.846,5
bilsh,23.8446,5
brows,23.841399999999997,5
zunis,23.8373,5
towny,23.836599999999997,5
hound,23.836499999999997,5
locum,23.835300000000004,5
cumol,23.8353,5
smich,23.835,5
bourd,23.831599999999998,5
fouls,23.8308,5
sulfo,23.8308,5
weaky,23.826700000000002,5
lakhs,23.826,5
louch,23.8258,5
flory,23.8237,5
goumi,23.822500000000005,5
knops,23.8217,5
knosp,23.8217,5
fisty,23.8208,5
talky,23.816300000000002,5
itchy,23.8158,5
blank,23.8139,5
pudge,23.813499999999998,5
quilt,23.812,5
foxed,23.8109,5
josip,23.807000000000002,5
truck,23.803,5
songy,23.8014,5
gonys,23.801399999999997,5
qibla,23.798900000000003,5
ampul,23.7967,5
pluma,23.7967,5
lousy,23.796599999999998,5
souly,23.796599999999998,5
damps,23.7961,5
dubio,23.795499999999997,5
chank,23.794800000000002,5
brack,23.7899,5
cafoy,23.788899999999998,5
umiak,23.786700000000003,5
wokas,23.7867,5
haiku,23.777200000000004,5
khuai,23.7772,5
exody,23.776699999999998,5
grimp,23.7762,5
frisk,23.774500000000003,5
chirk,23.7695,5
utick,23.766900000000003,5
griph,23.7667,5
yanks,23.765600000000003,5
snaky,23.7656,5
uncoy,23.7654,5
ortyx,23.763399999999997,5
mouth,23.7615,5
squin,23.761300000000002,5
quins,23.7613,5
bronx,23.760999999999996,5
zaque,23.756500000000003,5
dawut,23.7526,5
qiyas,23.750600000000002,5
abmho,23.7484,5
flips,23.7484,5
abohm,23.748399999999997,5
oxims,23.7465,5
sixmo,23.7465,5
pilch,23.7434,5
flawn,23.7423,5
risky,23.7403,5
sirky,23.7403,5
pulex,23.7381,5
wavey,23.732499999999998,5
botch,23.7286,5
murva,23.7286,5
zoism,23.728499999999997,5
unpay,23.7268,5
jehus,23.7265,5
drung,23.721,5
gadus,23.717399999999998,5
gauds,23.717399999999998,5
spacy,23.715500000000002,5
gardy,23.7103,5
lawny,23.708099999999998,5
wanly,23.708099999999998,5
embox,23.699299999999997,5
swing,23.6947,5
wings,23.6947,5
avows,23.6925,5
yclad,23.687,5
gundi,23.6849,5
undig,23.6849,5
joyed,23.683,5
dompt,23.678800000000003,5
joust,23.6768,5
justo,23.6768,5
spitz,23.670100000000005,5
monks,23.6675,5
blype,23.667,5
degum,23.6593,5
honks,23.658,5
oxlip,23.6549,5
pyche,23.6479,5
julep,23.6444,5
joshi,23.643300000000004,5
shoji,23.643300000000004,5
vakil,23.6397,5
covid,23.6389,5
haulm,23.633000000000003,5
dahms,23.6324,5
thund,23.6239,5
bargh,23.6234,5
mulct,23.6227,5
gubat,23.620800000000003,5
comps,23.6174,5
bandh,23.610799999999998,5
clamb,23.609600000000004,5
chops,23.6079,5
manuf,23.606800000000003,5
fanum,23.6068,5
flabs,23.6051,5
drogh,23.6027,5
pavid,23.6003,5
vapid,23.6003,5
verby,23.5989,5
xylia,23.5988,5
bigam,23.5968,5
films,23.594199999999997,5
cunza,23.592799999999997,5
flong,23.5898,5
milch,23.589199999999998,5
bigha,23.587300000000003,5
shilf,23.5847,5
folds,23.5844,5
lusty,23.584,5
tylus,23.584,5
frows,23.5815,5
chold,23.5794,5
facty,23.5763,5
plonk,23.5759,5
fitly,23.575,5
yamun,23.5726,5
yuman,23.572599999999998,5
basyl,23.570899999999998,5
sably,23.570899999999998,5
vizor,23.5688,5
cymas,23.5613,5
limsy,23.56,5
misly,23.56,5
slimy,23.56,5
smily,23.56,5
epoxy,23.559399999999997,5
scrub,23.5576,5
curbs,23.557599999999997,5
flank,23.554000000000002,5
finch,23.5535,5
chays,23.5518,5
shily,23.5505,5
odyls,23.5502,5
sloyd,23.550199999999997,5
wramp,23.5474,5
twink,23.541600000000003,5
wloka,23.5409,5
kadmi,23.540300000000002,5
equiv,23.5399,5
bliny,23.5384,5
wharp,23.537900000000004,5
lurks,23.5377,5
duroy,23.537499999999998,5
khadi,23.5308,5
frack,23.530000000000005,5
mincy,23.5288,5
sixth,23.5244,5
vobis,23.5228,5
lanky,23.5198,5
doncy,23.519000000000002,5
cydon,23.519,5
cajun,23.5171,5
djins,23.5152,5
crunk,23.5065,5
ginks,23.5064,5
kings,23.5064,5
pagus,23.5001,5
yogic,23.4955,5
chyme,23.4937,5
bozal,23.4936,5
grapy,23.493000000000002,5
pandy,23.4804,5
azoch,23.4745,5
dugal,23.471600000000002,5
fotch,23.4687,5
pungi,23.4676,5
dipus,23.4622,5
rumbo,23.4601,5
pridy,23.455099999999998,5
funje,23.454500000000003,5
schmo,23.453699999999998,5
bolty,23.453599999999998,5
vadim,23.4461,5
scawd,23.4448,5
bejig,23.444500000000005,5
wilds,23.4435,5
softy,23.4395,5
cothy,23.4345,5
pashm,23.415100000000002,5
phasm,23.415100000000002,5
cavus,23.4087,5
flype,23.4071,5
yeuks,23.406100000000002,5
sukey,23.4061,5
oakum,23.4054,5
carvy,23.401600000000002,5
fikey,23.3971,5
kohua,23.3959,5
typha,23.3959,5
pathy,23.395899999999997,5
forks,23.3932,5
frosk,23.3932,5
durax,23.3829,5
clomp,23.371600000000004,5
bikol,23.3712,5
flops,23.3671,5
crwth,23.363899999999997,5
sphex,23.356499999999997,5
dight,23.354,5
hoick,23.352100000000004,5
kaput,23.347,5
magus,23.3459,5
sagum,23.3459,5
gaums,23.345899999999997,5
drums,23.3441,5
vefry,23.339,5
gramy,23.338800000000003,5
swazi,23.3386,5
saugh,23.3364,5
agush,23.336399999999998,5
frowl,23.3357,5
hurds,23.3346,5
ploys,23.3329,5
polys,23.3329,5
slopy,23.3329,5
swift,23.332800000000002,5
bipod,23.3318,5
wicht,23.3278,5
tchwi,23.327799999999996,5
witch,23.327799999999996,5
afgod,23.3271,5
dynam,23.3262,5
trudy,23.3249,5
bunga,23.3243,5
unbag,23.3243,5
bugan,23.324299999999997,5
roupy,23.3202,5
bauds,23.3189,5
daubs,23.3189,5
haydn,23.3167,5
anhyd,23.316699999999997,5
handy,23.316699999999997,5
lunch,23.316699999999997,5
calmy,23.315500000000004,5
gowns,23.313399999999998,5
bardy,23.311799999999998,5
byard,23.311799999999998,5
darby,23.311799999999998,5
flays,23.311,5
undog,23.3036,5
ungod,23.3036,5
lowry,23.301499999999997,5
udish,23.2985,5
scruf,23.297700000000003,5
scurf,23.297700000000003,5
curfs,23.2977,5
jived,23.2938,5
unsly,23.287499999999998,5
unbid,23.2864,5
fancy,23.279799999999998,5
vocab,23.278299999999998,5
swank,23.277600000000003,5
uncow,23.2774,5
akund,23.267799999999998,5
cyrus,23.2635,5
cuifs,23.261599999999998,5
ficus,23.261599999999998,5
bemud,23.260800000000003,5
glink,23.2606,5
kling,23.2606,5
kvint,23.2591,5
caulk,23.2571,5
quadi,23.2528,5
dubhe,23.2513,5
vimpa,23.2288,5
grosz,23.2222,5
ought,23.2191,5
tough,23.2191,5
lupid,23.2164,5
gybes,23.2162,5
flosh,23.2034,5
doubt,23.2016,5
forum,23.200200000000002,5
jowed,23.195,5
fluke,23.194499999999998,5
floyt,23.1937,5
lofty,23.1937,5
oftly,23.1937,5
squeg,23.1933,5
jacht,23.186200000000003,5
bovey,23.1815,5
exhbn,23.180699999999998,5
bodhi,23.168100000000003,5
dhobi,23.168100000000003,5
skyed,23.1597,5
dykes,23.159699999999997,5
hakim,23.1593,5
khami,23.1593,5
nobly,23.1571,5
ruvid,23.1483,5
skift,23.1445,5
bayou,23.140800000000002,5
boyau,23.140800000000002,5
cobus,23.1402,5
thick,23.1395,5
pight,23.1367,5
corby,23.1331,5
spewy,23.130699999999997,5
pauxi,23.1295,5
rumps,23.1268,5
whatd,23.1252,5
purty,23.107599999999998,5
wyled,23.1022,5
algum,23.100100000000005,5
almug,23.100100000000005,5
glaum,23.100100000000005,5
gluma,23.100099999999998,5
mulga,23.100099999999998,5
pisum,23.0907,5
laugh,23.090600000000002,5
primy,23.0836,5
bawls,23.0829,5
blaws,23.0829,5
pishu,23.0812,5
updos,23.0809,5
ygapo,23.0756,5
bauld,23.0731,5
admov,23.0648,5
chaws,23.0638,5
chwas,23.0638,5
schwa,23.0638,5
whils,23.0625,5
wolds,23.0622,5
plotx,23.061,5
wlity,23.0528,5
punka,23.0505,5
spack,23.039200000000005,5
packs,23.0392,5
pyoid,23.0377,5
winch,23.0313,5
undry,23.028399999999998,5
fundi,23.0265,5
dyaus,23.0248,5
yauds,23.0248,5
curly,23.017699999999998,5
stivy,23.0161,5
wrack,23.0078,5
joked,23.006700000000002,5
excud,23.0049,5
fumed,23.0009,5
mazur,22.9934,5
murza,22.9934,5
wefty,22.9915,5
gynic,22.986400000000003,5
might,22.9825,5
gleby,22.970399999999998,5
wheys,22.967,5
mohwa,22.9663,5
mowha,22.9663,5
mufti,22.951500000000003,5
mynah,22.9452,5
hurty,22.9439,5
pesky,22.9424,5
pomak,22.9417,5
ambry,22.9403,5
barmy,22.940299999999997,5
abush,22.9379,5
habus,22.9379,5
shuba,22.9379,5
subah,22.9379,5
hopak,22.9322,5
muong,22.932100000000002,5
mungo,22.9321,5
globs,22.9304,5
syftn,22.9304,5
xyris,22.928900000000002,5
domus,22.9267,5
modus,22.9267,5
dormy,22.9196,5
modif,22.917700000000004,5
bourg,22.9177,5
towsy,22.917299999999997,5
minbu,22.9149,5
hoagy,22.9119,5
hydro,22.9101,5
bound,22.905099999999997,5
fonly,22.897199999999998,5
kuman,22.8963,5
naumk,22.8963,5
balks,22.8946,5
abody,22.894399999999997,5
boucl,22.894399999999997,5
macks,22.885,5
smack,22.885,5
milks,22.8837,5
myoid,22.883499999999998,5
gamps,22.8822,5
burka,22.8819,5
beryx,22.8817,5
maqui,22.881300000000003,5
umiaq,22.881300000000003,5
focus,22.8803,5
klong,22.8793,5
enzym,22.878100000000003,5
shack,22.875500000000006,5
hacks,22.875500000000002,5
hyoid,22.874000000000002,5
forcy,22.8732,5
quoad,22.8715,5
kurmi,22.871000000000002,5
mukri,22.871000000000002,5
works,22.871000000000002,5
zebus,22.8708,5
tacky,22.8658,5
kilty,22.8645,5
blink,22.8621,5
jutic,22.861800000000002,5
drouk,22.8612,5
pubal,22.855800000000002,5
finks,22.848,5
pilum,22.844900000000003,5
plows,22.8449,5
dimps,22.8443,5
chink,22.843,5
kinch,22.842999999999996,5
brick,22.8381,5
rhomb,22.8327,5
whand,22.8287,5
flaws,22.823,5
chawl,22.818,5
wyver,22.8168,5
sinky,22.8138,5
fauld,22.813200000000002,5
yaups,22.8075,5
drugs,22.8017,5
jebus,22.7951,5
jubes,22.7951,5
plack,22.793400000000002,5
fgrid,22.7927,5
kopje,22.7894,5
yawls,22.7888,5
clung,22.7838,5
schav,22.7813,5
viewy,22.7807,5
yauld,22.779,5
vrows,22.776799999999998,5
guids,22.7656,5
admrx,22.765,5
spicy,22.763700000000004,5
dirgy,22.7585,5
ridgy,22.7585,5
igdyr,22.758499999999998,5
cawny,22.7576,5
winly,22.7563,5
johns,22.7529,5
lycid,22.7352,5
jakey,22.7333,5
admix,22.7289,5
bonks,22.7266,5
knobs,22.726599999999998,5
snivy,22.7196,5
debug,22.718400000000003,5
budge,22.7184,5
thung,22.71,5
mopus,22.7094,5
xylan,22.7084,5
thuds,22.7046,5
rompy,22.7023,5
album,22.7016,5
ouphs,22.6999,5
dryth,22.697499999999998,5
bhang,22.696900000000003,5
kelpy,22.6966,5
jakos,22.6933,5
bundt,22.6925,5
bhalu,22.692100000000003,5
pouty,22.6902,5
avick,22.689200000000003,5
chaum,22.682500000000005,5
hilum,22.681200000000004,5
howls,22.6812,5
mould,22.6809,5
farmy,22.680400000000002,5
zings,22.677,5
dhoul,22.671400000000002,5
flogs,22.6705,5
golfs,22.6705,5
blown,22.6691,5
tubig,22.669000000000004,5
scuft,22.667700000000004,5
crazy,22.666400000000003,5
cafiz,22.6645,5
grouf,22.6578,5
climb,22.657799999999998,5
klops,22.6566,5
byrls,22.655199999999997,5
nowch,22.65,5
bilch,22.6483,5
fondu,22.6452,5
found,22.6452,5
flask,22.634700000000002,5
bunya,22.631700000000002,5
unbay,22.6317,5
chalk,22.629700000000003,5
hadji,22.625700000000002,5
jihad,22.625700000000002,5
goury,22.6236,5
roguy,22.6236,5
rougy,22.6236,5
fugio,22.6217,5
snowy,22.6208,5
wyson,22.6208,5
sybil,22.619100000000003,5
sibyl,22.6191,5
dhikr,22.615099999999998,5
lunks,22.6112,5
slunk,22.6112,5
oundy,22.610999999999997,5
fuzes,22.610899999999997,5
slaky,22.6005,5
yurak,22.5878,5
kaury,22.587799999999998,5
rucks,22.5872,5
sprug,22.584400000000002,5
piwut,22.5835,5
kylin,22.568,5
linky,22.568,5
dwarf,22.5639,5
layup,22.561700000000002,5
uplay,22.5617,5
sculp,22.561100000000003,5
fouth,22.5607,5
ricky,22.544,5
gripy,22.5412,5
vlach,22.5355,5
bonum,22.5336,5
chuje,22.5302,5
pindy,22.528599999999997,5
youth,22.5265,5
combs,22.5223,5
guild,22.5198,5
pylic,22.517900000000004,5
bosch,22.5128,5
sylva,22.506300000000003,5
salvy,22.5063,5
queys,22.5007,5
waltz,22.498900000000003,5
stump,22.496800000000004,5
sumpt,22.4968,5
tumps,22.4968,5
hyped,22.493499999999997,5
holks,22.4929,5
klosh,22.4929,5
kohls,22.4929,5
vinyl,22.4738,5
jacob,22.4674,5
chonk,22.4617,5
fudge,22.4585,5
vicus,22.4569,5
brock,22.456799999999998,5
gruft,22.4452,5
puked,22.4446,5
pithy,22.4441,5
fulah,22.4322,5
pbxes,22.4251,5
guyed,22.4243,5
zoque,22.4234,5
shrug,22.420700000000004,5
gursh,22.4207,5
grush,22.420699999999997,5
durzi,22.4131,5
mangy,22.412300000000002,5
turgy,22.410999999999998,5
flown,22.4092,5
fugit,22.4091,5
culms,22.406899999999997,5
whiba,22.4067,5
burds,22.4032,5
drubs,22.4032,5
gopak,22.3993,5
schul,22.3974,5
shady,22.3974,5
dashy,22.397399999999998,5
tupik,22.3952,5
yupon,22.3937,5
filch,22.388399999999997,5
grimy,22.386999999999997,5
bandy,22.385299999999997,5
sugih,22.3846,5
copsy,22.3824,5
gujar,22.375300000000003,5
mazut,22.363400000000002,5
dujan,22.3627,5
bidry,22.36,5
birdy,22.36,5
hylic,22.3542,5
ungka,22.3539,5
drunk,22.3521,5
cowry,22.351,5
adusk,22.3485,5
begum,22.346899999999998,5
darky,22.3414,5
glisk,22.3413,5
musth,22.333099999999998,5
blitz,22.329200000000004,5
swink,22.3258,5
winks,22.3258,5
unkid,22.316,5
soulx,22.308899999999998,5
kovil,22.306600000000003,5
dicks,22.3047,5
pugil,22.302500000000002,5
xysti,22.298900000000003,5
sixty,22.2989,5
dwang,22.2958,5
soulz,22.2909,5
borgh,22.290300000000002,5
ghbor,22.290300000000002,5
brogh,22.2903,5
thymi,22.289900000000003,5
dhoty,22.2801,5
thuja,22.278200000000002,5
clomb,22.276500000000002,5
coaxy,22.267,5
pudic,22.265900000000002,5
cupid,22.2659,5
foamy,22.263,5
fourb,22.2593,5
bukat,22.2519,5
vardy,22.2472,5
vifda,22.2453,5
mukti,22.241,5
champ,22.218800000000005,5
vidya,22.211100000000002,5
dolph,22.2077,5
numps,22.2003,5
frock,22.196900000000003,5
gwely,22.188299999999998,5
burps,22.1859,5
junco,22.184,5
wharf,22.182900000000004,5
punty,22.1811,5
futwa,22.1803,5
physa,22.180100000000003,5
shapy,22.180100000000003,5
thruv,22.1734,5
width,22.173399999999997,5
scouk,22.169800000000002,5
wamus,22.1653,5
corky,22.1627,5
rocky,22.1627,5
madly,22.1611,5
porgy,22.1599,5
dhyal,22.151600000000002,5
gyves,22.1516,5
pubis,22.149800000000003,5
mordv,22.1491,5
glows,22.1483,5
mugil,22.1483,5
pondy,22.147299999999998,5
fagus,22.1451,5
dougl,22.1385,5
pyxes,22.131,5
yoick,22.1266,5
parky,22.1241,5
wound,22.122999999999998,5
hempy,22.122,5
build,22.121299999999998,5
fingu,22.1126,5
fungi,22.1126,5
lawks,22.1125,5
walks,22.1125,5
woady,22.1123,5
mucid,22.1117,5
yugas,22.110899999999997,5
drusy,22.109099999999998,5
glack,22.096800000000005,5
spick,22.087400000000006,5
picks,22.0874,5
vibex,22.0751,5
wrick,22.056,5
whelk,22.044900000000002,5
fjeld,22.043,5
bight,22.041600000000003,5
mashy,22.0259,5
shyam,22.0259,5
shrub,22.0222,5
brush,22.022199999999998,5
buhrs,22.022199999999998,5
namby,22.013799999999996,5
mosgu,22.012800000000002,5
butyr,22.012500000000003,5
scyth,22.0061,5
jewry,22.0059,5
sough,22.0033,5
nyxis,22.002399999999998,5
gouty,21.9936,5
guyot,21.9936,5
bungo,21.9912,5
unbog,21.9912,5
unjam,21.9912,5
manqu,21.990900000000003,5
bushi,21.9861,5
cymol,21.9824,5
mycol,21.9824,5
lampf,21.978000000000005,5
kusam,21.977000000000004,5
sumak,21.977,5
bruja,21.9768,5
lochy,21.9729,5
xicak,21.972000000000005,5
goyim,21.9696,5
slojd,21.968799999999998,5
shaku,21.967500000000005,5
kusha,21.9675,5
ushak,21.9675,5
zymes,21.9588,5
yakut,21.957800000000002,5
stuck,21.957200000000004,5
tucks,21.9572,5
whipt,21.9561,5
okrug,21.947300000000002,5
snowk,21.9445,5
swonk,21.9445,5
knows,21.944499999999998,5
kumni,21.944499999999998,5
backs,21.9441,5
amply,21.9438,5
palmy,21.9438,5
bilks,21.942800000000002,5
wudge,21.9363,5
phyla,21.9343,5
haply,21.934299999999997,5
micks,21.9332,5
crump,21.9305,5
gimps,21.9304,5
krubi,21.930099999999996,5
hicks,21.9237,5
shick,21.9237,5
docks,21.9234,5
whang,21.914800000000003,5
ticky,21.914,5
keryx,21.911299999999997,5
mothy,21.9086,5
jazey,21.9039,5
fugal,21.8993,5
pyrus,21.8918,5
pursy,21.8918,5
syrup,21.8918,5
pulka,21.8854,5
marvy,21.875700000000002,5
dungs,21.8752,5
duryl,21.8633,5
benjy,21.8615,5
fluid,21.8614,5
drawk,21.8534,5
vinum,21.850300000000004,5
vodun,21.8405,5
gconv,21.8346,5
dying,21.832,5
dingy,21.832,5
jukes,21.8247,5
jerky,21.8176,5
upbye,21.808500000000002,5
hedgy,21.7969,5
thugs,21.7907,5
ghazi,21.7875,5
gambs,21.7871,5
fight,21.7817,5
chewy,21.770699999999998,5
mogul,21.767,5
churm,21.766800000000003,5
phony,21.766299999999998,5
frush,21.7623,5
shurf,21.7623,5
azury,21.758399999999998,5
ghoul,21.7575,5
lough,21.7575,5
turfy,21.752599999999997,5
blows,21.7498,5
limbu,21.7498,5
bowls,21.749799999999997,5
tyigh,21.747500000000002,5
pecky,21.7461,5
bauch,21.7416,5
boldu,21.740000000000002,5
barfy,21.7395,5
fungo,21.7313,5
xylem,21.731,5
chimu,21.7307,5
chows,21.7307,5
humic,21.7307,5
rushy,21.728099999999998,5
khula,21.721700000000002,5
kulah,21.7217,5
hexyl,21.721500000000002,5
dhaks,21.7211,5
fordy,21.718799999999998,5
burny,21.715999999999998,5
runby,21.715999999999998,5
synch,21.709600000000002,5
yapok,21.7067,5
spock,21.706100000000003,5
pocks,21.7061,5
quipo,21.7024,5
kevyn,21.702,5
swamp,21.701600000000003,5
black,21.6983,5
young,21.6971,5
pshaw,21.6921,5
whaps,21.6921,5
facks,21.6842,5
flisk,21.6829,5
tawpy,21.6824,5
dwalm,21.673099999999998,5
snuck,21.660700000000002,5
rozum,21.6603,5
pungs,21.6579,5
spung,21.6579,5
zloty,21.6538,5
casky,21.650000000000002,5
yacks,21.650000000000002,5
silky,21.6487,5
gaspy,21.6472,5
yaqui,21.646300000000004,5
wrung,21.6265,5
glady,21.6187,5
nicky,21.6175,5
umbos,21.6143,5
cupay,21.6112,5
dipsy,21.609299999999998,5
dawny,21.603199999999998,5
wandy,21.603199999999998,5
outby,21.5951,5
unwig,21.590400000000002,5
fykes,21.5874,5
jorum,21.584600000000002,5
jolty,21.5781,5
mocks,21.5519,5
smock,21.5519,5
moqui,21.5482,5
shock,21.542400000000004,5
hocks,21.5424,5
shawm,21.5379,5
whams,21.5379,5
adfix,21.528100000000002,5
thawy,21.5187,5
poufs,21.5086,5
dutch,21.5083,5
punkt,21.5048,5
kaphs,21.5038,5
choup,21.503600000000002,5
pouch,21.5036,5
jacko,21.497,5
rumly,21.4918,5
murly,21.491799999999998,5
browd,21.490699999999997,5
filum,21.4899,5
flows,21.4899,5
fowls,21.4899,5
wolfs,21.4899,5
burgs,21.4893,5
grubs,21.489299999999997,5
chevy,21.4882,5
gashy,21.4835,5
hurly,21.4823,5
chufa,21.4817,5
dusty,21.4791,5
study,21.4791,5
bunds,21.476699999999997,5
pousy,21.4744,5
soupy,21.4744,5
bangy,21.4714,5
novum,21.469,5
clubs,21.465999999999998,5
lynch,21.4638,5
mingy,21.4605,5
plock,21.4603,5
cumay,21.456999999999997,5
